id,uri,curriculum,source,subject,type,text
outcome:02740dbb8014df66,https://curriculum.praktikal.ee/o/02740dbb8014df66,lihtsustatud,okmv,Eesti keel,skill,muudab ja määrab võrdleva häälduse ja abivahendi toel 1-2-silbilistes sõnades lihthääliku pikkuse;
outcome:742ec263f39a7f72,https://curriculum.praktikal.ee/o/742ec263f39a7f72,lihtsustatud,okmv,Eesti keel,skill,kirjutab analüüsitud 1-2-silbilisi sõnu häälikkoostist moonutamata;
outcome:a3dfc690f493f68a,https://curriculum.praktikal.ee/o/a3dfc690f493f68a,lihtsustatud,okmv,Eesti keel,skill,teeb lugema õpitud 3-4-sõnalise lause ärakirja lühikeste sõnade ja kõnetaktide kaupa.
outcome:2307ef19277b8d9a,https://curriculum.praktikal.ee/o/2307ef19277b8d9a,lihtsustatud,okmv,Eesti keel,skill,"alustab ja/või jätkab tuttavas situatsioonis dialoogi, kasutab pöördumisel viisakusväljendeid;"
outcome:ce310099a0962c58,https://curriculum.praktikal.ee/o/ce310099a0962c58,lihtsustatud,okmv,Eesti keel,knowledge,tunneb suulise lühikirjelduse järgi ära tuttavaid esemeid ja nähtusi;
outcome:a15fbd1791b8e954,https://curriculum.praktikal.ee/o/a15fbd1791b8e954,lihtsustatud,okmv,Eesti keel,skill,"oskab näitlikule materjalile toetudes määrata häälikurühmi ja õpetaja abiga lihthäälikute pikkust (hääliku pikkusi koos muutes), (õpilasel on kujunenud sõnade foneemanalüüsi oskus lihthäälikute osas);"
outcome:19532b32d5416e9e,https://curriculum.praktikal.ee/o/19532b32d5416e9e,lihtsustatud,okmv,Eesti keel,skill,muudab ja määrab võrdleva häälduse ja abivahendi toel 1-2-silbilistes sõnades lihthääliku pikkuse õpetaja abiga;
outcome:32e41ad22b40d04f,https://curriculum.praktikal.ee/o/32e41ad22b40d04f,lihtsustatud,okmv,Eesti keel,skill,valib ja kirjutab analüüsitud sõnades õigesti ühekordset ja topelttähte.
outcome:a3bbf019ab75c3ca,https://curriculum.praktikal.ee/o/a3bbf019ab75c3ca,lihtsustatud,okmv,Eesti keel,skill,teeb lugema õpitud 3-4-sõnalise lause ärakirja lühikeste sõnade ja sõnaosade kaupa.
outcome:14fa72936e43b228,https://curriculum.praktikal.ee/o/14fa72936e43b228,lihtsustatud,okmv,Eesti keel,skill,"leiab õpitud tekstist küsimuste-korralduste abil sõnu ja lauseid, vastab lause ja/või lõigu sisu kohta esitatud küsimustele valiklugemise abil, järjestab sisu järgi pildiseeria."
outcome:047013d1a3d15e02,https://curriculum.praktikal.ee/o/047013d1a3d15e02,lihtsustatud,okmv,Eesti keel,skill,loeb õpitud teksti valdavalt sõnade kaupa
outcome:8843eac61e579893,https://curriculum.praktikal.ee/o/8843eac61e579893,lihtsustatud,okmv,Eesti keel,skill,"leiab õpitud tekstist küsimuste-korralduste järgi sõnu, lauseid ja lõike, vastab küsimustele, sh annab hinnangu tegevusaktile"
outcome:87672df99b9df154,https://curriculum.praktikal.ee/o/87672df99b9df154,lihtsustatud,okmv,Eesti keel,skill,annab abivahendeid kasutades ja koostöös õpetajaga tekstilähedaselt edasi õpitud pala sisu
outcome:52d148f5917599f9,https://curriculum.praktikal.ee/o/52d148f5917599f9,lihtsustatud,okmv,Eesti keel,skill,kirjeldab ja võrdleb tajutavate tunnuste alusel abistavale materjalile toetudes kahte tuttavat objekti
outcome:77227f89a5d7e9ad,https://curriculum.praktikal.ee/o/77227f89a5d7e9ad,lihtsustatud,okmv,Eesti keel,skill,"mõistab ja koostab kuni 5-sõnalisi lihtlauseid, kasutades õpitud nimi-, omadus- ja tegusõnavorme"
outcome:aded21abd703a3e9,https://curriculum.praktikal.ee/o/aded21abd703a3e9,lihtsustatud,okmv,Eesti keel,skill,muudab ja määrab graafilistele orientiiridele ning skeemidele toetudes üksikhäälikutest koosnevates sõnades veaohtlike häälikute pikkust
outcome:7c83eefe730c2240,https://curriculum.praktikal.ee/o/7c83eefe730c2240,lihtsustatud,okmv,Eesti keel,skill,"osaleb ühistegevuse ajal dialoogis (küsimus-vastus, teade-küsimus), jätkab vestlust, kasutab viisakusväljendeid."
outcome:f6a118f2652fdb44,https://curriculum.praktikal.ee/o/f6a118f2652fdb44,lihtsustatud,okmv,Eesti keel,skill,häälib sõnu valdavalt iseseisvalt
outcome:724e85e446fb1269,https://curriculum.praktikal.ee/o/724e85e446fb1269,lihtsustatud,okmv,Eesti keel,knowledge,nimetab sõnas veaohtlikke häälikuid
outcome:b211485635c02bdb,https://curriculum.praktikal.ee/o/b211485635c02bdb,lihtsustatud,okmv,Eesti keel,skill,kirjutab pärast analüüsi õigesti kuni 3-silbilisi lihthäälikutest koosnevaid sõnu
outcome:35df4778c28b033b,https://curriculum.praktikal.ee/o/35df4778c28b033b,lihtsustatud,okmv,Eesti keel,skill,kontrollib õpetaja suunamisel ja abivahenditele toetudes kirjutatu õigsust.
outcome:e8c92319bf69cc30,https://curriculum.praktikal.ee/o/e8c92319bf69cc30,lihtsustatud,okmv,Eesti keel,skill,kirjutab lugema õpitud lausete ärakirjas 1-2-silbilisi sõnu sõnahaaval originaalteksti täiendavalt vaatamata
outcome:70580cd25565203b,https://curriculum.praktikal.ee/o/70580cd25565203b,lihtsustatud,okmv,Eesti keel,skill,"kontrollib suunamisel kirjutatu õigsust, leiab ja parandab vea(d) kirjutatud sõnas."
outcome:ec82dea2fc7cda8c,https://curriculum.praktikal.ee/o/ec82dea2fc7cda8c,lihtsustatud,okmv,Eesti keel,skill,"mõistab ja koostab kuni 5-sõnalist lihtlauset, kasutades õpitud nimi-, omadus- ja tegusõnavorme"
outcome:7dda107bd71c1695,https://curriculum.praktikal.ee/o/7dda107bd71c1695,lihtsustatud,okmv,Eesti keel,skill,oskab viia õpitud sõnavorme mitmesse sõnaühendisse
outcome:32ac2aa7eb514371,https://curriculum.praktikal.ee/o/32ac2aa7eb514371,lihtsustatud,okmv,Eesti keel,skill,"koostab sõnaühendeid õpitud sõnavormidega, kasutades neid erinevates funktsioonides (nt: andis kellele? - andis lapsele; pani teki kuhu? – pani teki lapsele peale)"
outcome:a3b3fde52d7b3019,https://curriculum.praktikal.ee/o/a3b3fde52d7b3019,lihtsustatud,okmv,Eesti keel,knowledge,on omandanud praktiliselt omadus- ja tegusõnade enamkasutatavad muutevormid
outcome:984276dfd72e5834,https://curriculum.praktikal.ee/o/984276dfd72e5834,lihtsustatud,okmv,Eesti keel,skill,rakendab omandatud sõnavorme laiendatud lihtlauses suuliselt ja kirjalikult
outcome:9271657f5f9ab9c6,https://curriculum.praktikal.ee/o/9271657f5f9ab9c6,lihtsustatud,okmv,Eesti keel,skill,loeb õpitud jõukohast pala ladusalt ja ilmekalt
outcome:0aefb28397e202e0,https://curriculum.praktikal.ee/o/0aefb28397e202e0,lihtsustatud,okmv,Eesti keel,skill,leiab küsimuste ja korralduste abil õpitud tekstist sõnu ja lauseid
outcome:51c52a7173bf135b,https://curriculum.praktikal.ee/o/51c52a7173bf135b,lihtsustatud,okmv,Eesti keel,skill,vastab sisutaastavatele küsimustele
outcome:354ba7e21839e407,https://curriculum.praktikal.ee/o/354ba7e21839e407,lihtsustatud,okmv,Eesti keel,skill,järjestab sisu järgi pildid seeriaks
outcome:aea49b417a621fde,https://curriculum.praktikal.ee/o/aea49b417a621fde,lihtsustatud,okmv,Eesti keel,skill,jutustab loetud ja analüüsitud pala tekstilähedaselt abivahenditele toetudes.
outcome:cb68aeef535823d0,https://curriculum.praktikal.ee/o/cb68aeef535823d0,lihtsustatud,okmv,Eesti keel,skill,"osaleb ühistegevuse ajal üksteise tegevust reguleerivas dialoogis, kirjeldab ja annab hinnanguid tegevustele"
outcome:1adc616dc00cc7c7,https://curriculum.praktikal.ee/o/1adc616dc00cc7c7,lihtsustatud,okmv,Eesti keel,skill,"loeb õpitud teksti õigesti sõnade ja süntagmade kaupa, arvestab kirjavahemärke"
outcome:9a4376495a7ae9e1,https://curriculum.praktikal.ee/o/9a4376495a7ae9e1,lihtsustatud,okmv,Eesti keel,skill,loeb õppimata teksti vähemalt sõnahaaval
outcome:917b8781328444b4,https://curriculum.praktikal.ee/o/917b8781328444b4,lihtsustatud,okmv,Eesti keel,skill,"leiab küsimuste-korralduste alusel tekstist sõnu, lauseid ja lõike (sh peamõttele osutavaid lauseid)"
outcome:a133a04822391cdc,https://curriculum.praktikal.ee/o/a133a04822391cdc,lihtsustatud,okmv,Eesti keel,skill,"vastab küsimustele teksti kohta (nimetab põhjuslikke seosed, annab hinnanguid tegevustele)"
outcome:718184e79724c45a,https://curriculum.praktikal.ee/o/718184e79724c45a,lihtsustatud,okmv,Eesti keel,skill,"tuletab õpetaja juhendamisel tekstis sõnastamata teabe, toetudes oma kogemustele ja teadmistele"
outcome:4525f4c845022adc,https://curriculum.praktikal.ee/o/4525f4c845022adc,lihtsustatud,okmv,Eesti keel,skill,annab abivahenditele toetudes tekstilähedaselt ja valikuliselt edasi teksti või lõigu sisu
outcome:bc1dd589852654ea,https://curriculum.praktikal.ee/o/bc1dd589852654ea,lihtsustatud,okmv,Eesti keel,skill,kirjeldab ja võrdleb esemeid rühmas (kuni 3 objekti)
outcome:f9eddf1344585368,https://curriculum.praktikal.ee/o/f9eddf1344585368,lihtsustatud,okmv,Eesti keel,skill,"mõistab, koostab ja kasutab kõnes kuni 6-sõnalist lihtlauset ja sihitisosalauset"
outcome:412edd7a4e3ad5cf,https://curriculum.praktikal.ee/o/412edd7a4e3ad5cf,lihtsustatud,okmv,Eesti keel,skill,laiendab lihtlauset skeemide ja süntaksiküsimuste abil
outcome:3a20dda71810d2ac,https://curriculum.praktikal.ee/o/3a20dda71810d2ac,lihtsustatud,okmv,Eesti keel,skill,"analüüsib ja moodustab käändevorme skeemide abil, rakendab neid õpitud funktsioonides oma kõnes"
outcome:dfd67110fb60209b,https://curriculum.praktikal.ee/o/dfd67110fb60209b,lihtsustatud,okmv,Eesti keel,skill,kirjutab õigesti üksikhäälikutest koosnevaid kuni 4-silbilisi sõnu
outcome:317d11b00bf31061,https://curriculum.praktikal.ee/o/317d11b00bf31061,lihtsustatud,okmv,Eesti keel,skill,kasutab suunamisel enesekontrollivõtteid
outcome:2e3ca6ff50579afa,https://curriculum.praktikal.ee/o/2e3ca6ff50579afa,lihtsustatud,okmv,Eesti keel,skill,teeb 4–5-sõnalise lause ärakirja sõnahaaval ja kontrollib tulemust.
outcome:379d0b7598f807dd,https://curriculum.praktikal.ee/o/379d0b7598f807dd,lihtsustatud,okmv,Eesti keel,skill,osaleb ühistegevuse ajal üksteise tegevust reguleerivas dialoogis;
outcome:ce904f8914616336,https://curriculum.praktikal.ee/o/ce904f8914616336,lihtsustatud,okmv,Eesti keel,skill,kirjeldab kogetut ja annab jõukohaseid hinnanguid tegevustele.
outcome:e8ca9dd9f76f4598,https://curriculum.praktikal.ee/o/e8ca9dd9f76f4598,lihtsustatud,okmv,Eesti keel,skill,muudab ja määrab veaohtlike häälikute pikkust lihthäälikutest koosnevates ja kaksiktäishäälikut või suluta häälikuühendit sisaldavates sõnades;
outcome:6dfd9c1d3efef4cc,https://curriculum.praktikal.ee/o/6dfd9c1d3efef4cc,lihtsustatud,okmv,Eesti keel,skill,kirjutab õigesti üksikhäälikutest koosnevaid kuni 4-silbilisi sõnu graafilistele abivahenditele toetudes.
outcome:4a0135ed59771b65,https://curriculum.praktikal.ee/o/4a0135ed59771b65,lihtsustatud,okmv,Eesti keel,skill,sooritab 4-5-sõnalise lause ärakirja sõnahaaval ja kontrollib tulemust;
outcome:1ba051f4b27f9e29,https://curriculum.praktikal.ee/o/1ba051f4b27f9e29,lihtsustatud,okmv,Eesti keel,skill,tunneb õigekirja kontrollimise võtteid ja kasutab suunamisel kirjutatu kontrollimiseks “tiivikut” või veaohtlike häälikute skeeme (kirjutamise skeeme).
outcome:c181688998ba49b1,https://curriculum.praktikal.ee/o/c181688998ba49b1,lihtsustatud,okmv,Eesti keel,skill,"tunneb lauses ära aluse ja öeldise, muudab pika lause"
outcome:21b1b5311ee6fec4,https://curriculum.praktikal.ee/o/21b1b5311ee6fec4,lihtsustatud,okmv,Eesti keel,skill,"loeb õpitud teksti õigesti sõnade ja süntagmade kaupa, arvestab kirjavahemärke, loeb õppimata teksti vähemalt sõnahaaval;"
outcome:87b5a1f8fd99805f,https://curriculum.praktikal.ee/o/87b5a1f8fd99805f,lihtsustatud,okmv,Eesti keel,skill,"leiab küsimuste ja korralduste alusel tekstist sõnu, lauseid ja lõike; sh peamõtet väljendavaid lauseid;"
outcome:30d732a7b2bb3e85,https://curriculum.praktikal.ee/o/30d732a7b2bb3e85,lihtsustatud,okmv,Eesti keel,skill,"vastab teksti kohta esitatud küsimustele, nimetab põhjuslikke seoseid, annab ühisvestluses hinnanguid tegevusaktidele, osaleb peamõtte sõnastamisel;"
outcome:1159ea9d49498795,https://curriculum.praktikal.ee/o/1159ea9d49498795,lihtsustatud,okmv,Eesti keel,skill,väljendab tuttavates situatsioonides oma seisukohti
outcome:3cf3a35229d150cc,https://curriculum.praktikal.ee/o/3cf3a35229d150cc,lihtsustatud,okmv,Eesti keel,skill,"küsib abi, järgib üldtunnustatud käitumisnorme"
outcome:c4dcb2311bbd2aef,https://curriculum.praktikal.ee/o/c4dcb2311bbd2aef,lihtsustatud,okmv,Eesti keel,skill,"kasutab koostegevuses eri tüüpi dialoogirepliike, teeb kokkuvõtteid ühistegevusest"
outcome:1f51138cbd15d3ca,https://curriculum.praktikal.ee/o/1f51138cbd15d3ca,lihtsustatud,okmv,Eesti keel,skill,"sooritab tuttavaid õpitoiminguid suuliste ja kirjalike hargnenud korralduste alusel, sh osaleb tegevuse planeerimisel, valib ja kasutab abivahendeid"
outcome:d185f934a111b359,https://curriculum.praktikal.ee/o/d185f934a111b359,lihtsustatud,okmv,Eesti keel,skill,loeb õpitud teksti ladusalt häälega või endamisi vaikselt
outcome:2e48109c88b0560c,https://curriculum.praktikal.ee/o/2e48109c88b0560c,lihtsustatud,okmv,Eesti keel,skill,täidab valiklugemise ülesandeid
outcome:9642defc3b4bba73,https://curriculum.praktikal.ee/o/9642defc3b4bba73,lihtsustatud,okmv,Eesti keel,skill,osaleb õpetaja suunamisel lõigu ja teksti peamõtte sõnastamisel
outcome:c458942e36d3ffd3,https://curriculum.praktikal.ee/o/c458942e36d3ffd3,lihtsustatud,okmv,Eesti keel,skill,osaleb jutustamiseks vajaliku abivahendi koostamisel ja annab sellele toetudes tekstilähedaselt edasi loetu sisu lõikude kaupa
outcome:a1363d4439da1846,https://curriculum.praktikal.ee/o/a1363d4439da1846,lihtsustatud,okmv,Eesti keel,skill,"annab hinnangu tekstis kirjeldatud tegevustele, põhjendab oma arvamust;"
outcome:88cf118027b2b398,https://curriculum.praktikal.ee/o/88cf118027b2b398,lihtsustatud,okmv,Eesti keel,skill,mõistab ja kasutab kuni 6-sõnalist lihtlauset
outcome:9a18c40613aeb4eb,https://curriculum.praktikal.ee/o/9a18c40613aeb4eb,lihtsustatud,okmv,Eesti keel,skill,rakendab lauses sõnade muutevorme õpitud funktsioonides
outcome:275e030ba439eb26,https://curriculum.praktikal.ee/o/275e030ba439eb26,lihtsustatud,okmv,Eesti keel,knowledge,tunneb ära õpitud koond- ja liitlausete liike tekstis ja tekstiväliselt
outcome:5612ce6f1deb8f8e,https://curriculum.praktikal.ee/o/5612ce6f1deb8f8e,lihtsustatud,okmv,Eesti keel,skill,oskab neid suunamisel moodustada
outcome:ca327a8af93186ad,https://curriculum.praktikal.ee/o/ca327a8af93186ad,lihtsustatud,okmv,Eesti keel,skill,analüüsib ja moodustab sõnavorme algoritmi alusel;
outcome:ee109a930c18d1b7,https://curriculum.praktikal.ee/o/ee109a930c18d1b7,lihtsustatud,okmv,Eesti keel,skill,rakendab tähekasutusreegleid
outcome:217478b4701cec15,https://curriculum.praktikal.ee/o/217478b4701cec15,lihtsustatud,okmv,Eesti keel,skill,kasutab õpitud enesekontrollivõtteid õpetaja juhendamisel
outcome:10cc306fc289007b,https://curriculum.praktikal.ee/o/10cc306fc289007b,lihtsustatud,okmv,Eesti keel,skill,teeb 4-5-sõnalise lause ärakirja peamiselt sõnapaaride kaupa ja kontrollib tulemust.
outcome:f08f258420a16c74,https://curriculum.praktikal.ee/o/f08f258420a16c74,lihtsustatud,okmv,Eesti keel,skill,kasutab koostegevuses eri tüüpi dialoogi repliike;
outcome:7c93f8af8df067a4,https://curriculum.praktikal.ee/o/7c93f8af8df067a4,lihtsustatud,okmv,Eesti keel,skill,sõnastab kokkuvõtteid ühistegevusest.
outcome:2cb49ef58ea5c140,https://curriculum.praktikal.ee/o/2cb49ef58ea5c140,lihtsustatud,okmv,Eesti keel,skill,kontrollib oma tööd plaani või algoritmi alusel.
outcome:44218a801eda6f6e,https://curriculum.praktikal.ee/o/44218a801eda6f6e,lihtsustatud,okmv,Eesti keel,skill,leiab veaohtlikud häälikud 4-5-silbilistes muutevormis sõnades ja liitsõnades;
outcome:712cadf42a5b81bc,https://curriculum.praktikal.ee/o/712cadf42a5b81bc,lihtsustatud,okmv,Eesti keel,knowledge,tunneb ära kaashäälikuühendid nii kirjalikult kui ka suuliselt esitatud sõnades.
outcome:eab475a4a6ea192a,https://curriculum.praktikal.ee/o/eab475a4a6ea192a,lihtsustatud,okmv,Eesti keel,skill,kirjutab õigesti lihthäälikutest koosnevaid sõnu
outcome:e6ea3a7c3a515a42,https://curriculum.praktikal.ee/o/e6ea3a7c3a515a42,lihtsustatud,okmv,Eesti keel,skill,kirjutab häälikuühenditega sõnu pärast analüüsi
outcome:e6575ce5210d81ae,https://curriculum.praktikal.ee/o/e6575ce5210d81ae,lihtsustatud,okmv,Eesti keel,knowledge,mõistab ja selgitab õpitud koond- ja liitlause tähendust;
outcome:15699df100c5ab09,https://curriculum.praktikal.ee/o/15699df100c5ab09,lihtsustatud,okmv,Eesti keel,skill,"sobitab liitlauses osalaused tervikuks, ühendab lihtlaused liitlauseteks."
outcome:efd06d43c191d27a,https://curriculum.praktikal.ee/o/efd06d43c191d27a,lihtsustatud,okmv,Eesti keel,knowledge,mõistab käändsõna muutevormide grammatilist tähendust;
outcome:738c7166f5b223cc,https://curriculum.praktikal.ee/o/738c7166f5b223cc,lihtsustatud,okmv,Eesti keel,skill,tuletab sõnu õpitud liidetega;
outcome:db8e2027cd5202da,https://curriculum.praktikal.ee/o/db8e2027cd5202da,lihtsustatud,okmv,Eesti keel,knowledge,"tunneb tegusõna õpitud kategooriaid: mõistab tähendust, nimetab kategooria, selgitab sõnavormi koostist."
outcome:36a4d4310a35a690,https://curriculum.praktikal.ee/o/36a4d4310a35a690,lihtsustatud,okmv,Eesti keel,skill,"sooritab tuttavaid õpitoiminguid suuliste ja kirjalike hargnenud korralduste alusel, sh osaleb tegevuse planeerimisel, valides ja kasutades abivahendeid."
outcome:a019d341182f53dc,https://curriculum.praktikal.ee/o/a019d341182f53dc,lihtsustatud,okmv,Eesti keel,skill,Häälib sõnu kirjutamise tempos.
outcome:df7c31a2da263e98,https://curriculum.praktikal.ee/o/df7c31a2da263e98,lihtsustatud,okmv,Eesti keel,skill,Muudab ja määrab veaohtlike häälikute pikkust abistava materjali toel ja ilma.
outcome:731192f4f2c1f378,https://curriculum.praktikal.ee/o/731192f4f2c1f378,lihtsustatud,okmv,Eesti keel,skill,"Valib vajaliku abistava algoritmi või skeemi Tarkvara mapist, kasutab seda ülesannete täitmisel ja kontrollimisel."
outcome:e6955bcc6c857845,https://curriculum.praktikal.ee/o/e6955bcc6c857845,lihtsustatud,okmv,Eesti keel,skill,"Orienteerub kaashäälikuühendite õigesti kirjutamise tabelites, kasutab neid sõnade kirjutamisel."
outcome:2bbcd7d362da6136,https://curriculum.praktikal.ee/o/2bbcd7d362da6136,lihtsustatud,okmv,Eesti keel,skill,"Orienteerub sõnade ja lausete kirjutamise abimaterjalides, valib neid sõna veaohtlikust kohast lähtuvalt."
outcome:2db3c78ff24026d2,https://curriculum.praktikal.ee/o/2db3c78ff24026d2,lihtsustatud,okmv,Eesti keel,knowledge,Mõistab nimisõna üldistatud tähendust millegi või kellegi nimetuse või nimena.
outcome:bca1b9d9303e0a82,https://curriculum.praktikal.ee/o/bca1b9d9303e0a82,lihtsustatud,okmv,Eesti keel,skill,Tuletab õpitud liidetega nimisõnu tegusõnadest algoritmi alusel.
outcome:43294dc1bb89f376,https://curriculum.praktikal.ee/o/43294dc1bb89f376,lihtsustatud,okmv,Eesti keel,skill,Mõistab ja kasutab liidetega ja muutevormis nimisõnu sõnaühendis ja lauses.
outcome:9da9fed73567c951,https://curriculum.praktikal.ee/o/9da9fed73567c951,lihtsustatud,okmv,Eesti keel,skill,"Õpilane jälgib õpetaja ja kaaslase lugemist, märkab lugemisvigu."
outcome:9b95c2975b4d96f6,https://curriculum.praktikal.ee/o/9b95c2975b4d96f6,lihtsustatud,okmv,Eesti keel,skill,Leiab tekstist tähenduselt võõraid sõnu ja väljendeid. Valib antud väljendite hulgast sobiva(d) asenduse(d) autori sõnastusele.
outcome:95c55e721863d8e4,https://curriculum.praktikal.ee/o/95c55e721863d8e4,lihtsustatud,okmv,Eesti keel,skill,"Leiab tekstis lõigu piirid etteantud kriteeriumide järgi (tegelase vahetus, tegevuse aja või koha muutus vms)."
outcome:7c11c1d202baba5d,https://curriculum.praktikal.ee/o/7c11c1d202baba5d,lihtsustatud,okmv,Eesti keel,knowledge,"Nimetab muinasjutu tunnuseid, eristab muinasjuttu teistest tekstiliikidest."
outcome:7f5873c38213fd58,https://curriculum.praktikal.ee/o/7f5873c38213fd58,lihtsustatud,okmv,Eesti keel,skill,"Annab tekstilähedaselt edasi loetud pala sündmustiku, kirjeldab loodust etteantud plaani ja väljendeid kasutades."
outcome:e196b3dfefa03a75,https://curriculum.praktikal.ee/o/e196b3dfefa03a75,lihtsustatud,okmv,Eesti keel,knowledge,Mõistab omadussõna üldistatud tähendust millegi või kellegi tunnust või omadust märkiva sõnana.
